text,department,sentiment,id
Abbiamo trovato la camera non pulita,Housekeeping,neg,79
buona pulizia generale alla Housekeeping,Housekeeping,pos,74
durante il soggiorno camera davvero in ordine,Housekeeping,pos,198
Durante il soggiorno la camera è stata piena di polvere,Housekeeping,neg,209
La camera si presenta piena di polvere,Housekeeping,neg,173
L'offerta gastronomica è varia e gustosa,F&B,pos,185
La reception risulta scortese,Reception,neg,72
Il servizio di reception è attento alle richieste,Reception,pos,148
Durante il soggiorno il personale è stato ben organizzato,Reception,pos,78
Il servizio di ristorazione è di bassa qualità,F&B,neg,126
Il servizio di reception è poco disponibile,Reception,neg,132
Hotel un po' retrò nelle immediate vicinanze della stazione ferroviaria di Bari. Internamente curato. Stanze spaziose e confortevoli. Silenziose la sera almeno lato strada. Molto pulite. Reception cortese. Buona la prima colazione.,Reception,pos,22
La colazione è scarsa,F&B,neg,75
La housekeeping è non era pulitta bene,Housekeeping,neg,197
Il personale si è dimostrato cordiale,Reception,pos,195
La camera risulta perfettamente ordinata,Housekeeping,pos,131
Il servizio di reception è cordiale,Reception,pos,227
La f&b è colazzione scarsa area servizio,F&B,neg,114
La camera è in ottime condizioni,Housekeeping,pos,33
staff gentile direi,Reception,pos,44
NON ERA PULITA BENE DIREI reception o forse ristorante,Housekeeping,neg,166
Nel complesso accoglienza buona area servizioo,Reception,pos,157
Durante il soggiorno la camera è stata poco curata,Housekeeping,neg,140
La reception risulta molto disponibile,Reception,pos,11
durante il soggiorno cmera sporca forse housekeeping,Housekeeping,neg,155
L'accoglienza è stata cordiale,Reception,pos,15
durante il soggiorno pulizia scarsa,Housekeeping,neg,112
nel complesso attesa lunga,Reception,neg,107
Durante il soggiorno il cibo è apprezzabile,F&B,pos,19
LA F&B È TUTTO ABBASTANZA BUONO,F&B,pos,46
durante il soggiorno attesa lunga forse housekeeping,Reception,neg,55
Durante il soggiorno il personale è stato efficiente,Reception,pos,56
La camera si presenta poco curata,Housekeeping,neg,196
cmera pulitissima alla Housekeeping,Housekeeping,pos,41
Durante il soggiorno staff gentile,Reception,pos,54
La qualità del cibo è buona,F&B,pos,113
La colazione è soddisfacente,F&B,pos,155
Non era pulita bene alla housekeeping,Housekeeping,neg,142
Il servizio di reception è inefficiente,Reception,neg,25
LA F&B È BUFFET SODDISFACENTE forse housekeeping,F&B,pos,121
La f&b è cibo ok,F&B,pos,5
Il buffet è scarsa,F&B,neg,180
Il personale si è dimostrato inefficiente,Reception,neg,42
Accoglienza buona direi,Reception,pos,51
Il livello di pulizia è perfettamente ordinata,Housekeeping,pos,101
Durante il soggiorno cmera pulitissima,Housekeeping,pos,180
personale ok alla Reception reception o forse ristorante,Reception,pos,134
Abbiamo trovato la camera sporca,Housekeeping,neg,137
NEL COMPLESSO CAMERA SPORCA,Housekeeping,neg,48
L'offerta gastronomica è soddisfacente,F&B,pos,22
CIBO OK ALLA F&B,F&B,pos,108
Il personale si è dimostrato poco professionale,Reception,neg,46
La camera è non pulita,Housekeeping,neg,168
la F&B è cibo ok reception o forse ristorante,F&B,pos,97
accoglienza buona direi area servizzio,Reception,pos,160
Attesa lunga alla reception reception o forse ristorante,Reception,neg,15
Il buffet è non soddisfacente,F&B,neg,57
L'accoglienza è stata attento alle richieste,Reception,pos,199
La qualità del cibo è ben preparata,F&B,pos,175
Il livello di pulizia è non pulita,Housekeeping,neg,24
Il servizio di ristorazione è fredda,F&B,neg,17
Il servizio di reception è efficiente,Reception,pos,66
nel complesso cameraa lasciata male,Housekeeping,neg,167
Abbiamo trovato la camera con scarsa igiene,Housekeeping,neg,86
L'offerta gastronomica è poco varia,F&B,neg,31
La qualità del cibo è scarsa,F&B,neg,84
Buffet soddisfacente direi,F&B,pos,66
NEL COMPLESSO CAMERA DAVVERO IN ORDINE area servizio,Housekeeping,pos,192
Il servizio di ristorazione è non soddisfacente,F&B,neg,192
L'offerta gastronomica è fredda,F&B,neg,117
Il buffet è ben preparata,F&B,pos,94
durante il soggiorno buona pulizia generale,Housekeeping,pos,0
la Reception è personale ok reception o forse ristorante,Reception,pos,187
Il buffet è apprezzabile,F&B,pos,249
Hotel molto comodo al centro. Stanze pulite e spaziose... Noi ci siamo trovati molto bene. Il ragazzo alla reception molto gentile. Consigliatissimo,Reception,pos,2
Durante il soggiorno il cibo è di qualità,F&B,pos,237
La camera si presenta ben mantenuta,Housekeeping,pos,220
La camera risulta poco curata,Housekeeping,neg,104
durante il soggiorno cibo freddo,F&B,neg,47
Il personale si è dimostrato lento,Reception,neg,5
L'accoglienza è stata disorganizzato,Reception,neg,116
Il personale si è dimostrato scortese,Reception,neg,45
ACCOGLIENZA BUONA ALLA RECEPTION reception o forse ristorante,Reception,pos,57
Durante il soggiorno la camera è stata impeccabile,Housekeeping,pos,228
COLAZIONE BUONA ALLA F&B,F&B,pos,148
LA HOUSEKEEPING È PULIZIA SCARSA,Housekeeping,neg,40
La camera è molto pulita,Housekeeping,pos,16
Tutto abbastanza buono alla f&b area servizio,F&B,pos,177
Il personale si è dimostrato gentile,Reception,pos,63
colazione buona direi,F&B,pos,79
L'accoglienza è stata professionale,Reception,pos,3
Il servizio di ristorazione è ben preparata,F&B,pos,153
La camera si presenta fresca e pulita,Housekeeping,pos,60
Il personale è inefficiente,Reception,neg,110
La housekeeping è cmera davvero in ordine,Housekeeping,pos,83
La reception risulta inefficiente,Reception,neg,229
Durante il soggiorno il personale è stato poco professionale,Reception,neg,29
Il servizio di reception è poco professionale,Reception,neg,154
La camera risulta in ottime condizioni,Housekeeping,pos,231
La camera è poco curata,Housekeeping,neg,26
Il livello di pulizia è fresca e pulita,Housekeeping,pos,7
servizio non buono alla Reception,Reception,neg,170
La colazione è non soddisfacente,F&B,neg,108
Durante il soggiorno la camera è stata ben curata,Housekeeping,pos,238
Reception lenta alla reception,Reception,neg,181
La camera risulta non pulita,Housekeeping,neg,118
Il livello di pulizia è ben mantenuta,Housekeeping,pos,114
LA RECEPTION È RECEPTION LENTA,Reception,neg,110
NEL COMPLESSO POCO ASSORTIMENTO reception o forse ristorante,F&B,neg,171
Durante il soggiorno il cibo è deludente,F&B,neg,239
LA HOUSEKEEPING È BUONA PULIZIA GENERALE reception o forse ristorante,Housekeeping,pos,91
nel complesso personale ok area servizio,Reception,pos,101
La reception è servizio non buono,Reception,neg,131
DURANTE IL SOGGIORNO RECEPTION VELOCE,Reception,pos,129
L'offerta gastronomica è ottima,F&B,pos,181
Tutto abbastanza buono direi non so se housekeeping o reception,F&B,pos,162
Il personale si è dimostrato professionale,Reception,pos,141
Poco assortimento alla f&b,F&B,neg,118
Il personale è poco professionale,Reception,neg,244
La reception è reception lenta reception o forse ristorante,Reception,neg,130
camera sporca direi,Housekeeping,neg,70
Abbiamo trovato la camera poco curata,Housekeeping,neg,109
L'offerta gastronomica è di bassa qualità,F&B,neg,208
La reception risulta efficiente,Reception,pos,145
la Housekeeping è cameraa pulitissima,Housekeeping,pos,75
La camera è sporca,Housekeeping,neg,152
DURANTE IL SOGGIORNO CIBO OK area servizio,F&B,pos,154
Il personale è molto disponibile,Reception,pos,193
Durante il soggiorno il personale è stato inefficiente,Reception,neg,83
La f&b è cibo ok forse housekeeping,F&B,pos,144
Durante il soggiorno la camera è stata con scarsa igiene,Housekeeping,neg,165
nel complesso personale ok,Reception,pos,30
La camera è grande e carina..accogliente e con frigobar.ottima colazione! È vicino ai luoghi come la cattedrale e la basilica...ma anche a tutti i locali,F&B,neg,44
La colazione è ottima,F&B,pos,74
Durante il soggiorno staff gentile non so se housekeeping o reception,Reception,pos,179
Nel complesso reception lenta,Reception,neg,67
La qualità del cibo è di qualità,F&B,pos,210
Abbiamo trovato la camera in ottime condizioni,Housekeeping,pos,119
Attesa lunga alla reception,Reception,neg,190
Durante il soggiorno camera lasciata male,Housekeeping,neg,159
cibo ok direi reception o forse ristorante,F&B,pos,125
DURANTE IL SOGGIORNO TUTTO OK CON LA STANZA,Housekeeping,pos,105
Hotel pulito e in posizione strategica.,Housekeeping,pos,10
la Housekeeping è tutto ok con la stanza,Housekeeping,pos,84
la Housekeeping è camera lasciata male,Housekeeping,neg,25
Non era pulita bene alla housekeeping reception o forse ristorante,Housekeeping,neg,104
La camera risulta impeccabile,Housekeeping,pos,245
La colazione è apprezzabile,F&B,pos,36
La reception risulta poco professionale,Reception,neg,139
DURANTE IL SOGGIORNO QUALITÀ BASSA,F&B,neg,86
L'offerta gastronomica è deludente,F&B,neg,204
TUTTO OK CON LA STANZA DIREI,Housekeeping,pos,152
tutto ok con la stanza alla Housekeeping,Housekeeping,pos,11
Il livello di pulizia è maleodorante,Housekeeping,neg,59
Durante il soggiorno il personale è stato scortese,Reception,neg,111
Abbiamo trovato la camera ben curata,Housekeeping,pos,248
buona pulizia generale alla Housekeeping non so se housekeeping o reception,Housekeeping,pos,37
La camera è igienizzata correttamente,Housekeeping,pos,6
la Housekeeping è camera davvero in ordine,Housekeeping,pos,82
La reception è reception veloce,Reception,pos,68
La qualità del cibo è poco varia,F&B,neg,158
Il personale è lento,Reception,neg,150
La qualità del cibo è deludente,F&B,neg,177
Il livello di pulizia è molto pulita,Housekeeping,pos,184
La camera si presenta in ottime condizioni,Housekeeping,pos,10
Durante il soggiorno tutto abbastanza buono forse housekeeping,F&B,pos,72
Il livello di pulizia è in ottime condizioni,Housekeeping,pos,103
Durante il soggiorno la camera è stata maleodorante,Housekeeping,neg,81
L'accoglienza è stata scortese,Reception,neg,38
LA RECEPTION È PERSONALE OK,Reception,pos,96
Il livello di pulizia è impeccabile,Housekeeping,pos,167
Durante il soggiorno cibo ok forse housekeeping,F&B,pos,183
Durante il soggiorno cibo ok,F&B,pos,88
Il personale si è dimostrato ben organizzato,Reception,pos,198
PERSONALE OK DIREI reception o forse ristorante,Reception,pos,21
Nel complesso cmera pulitissima area servizio,Housekeeping,pos,61
Il personale si è dimostrato molto disponibile,Reception,pos,218
Durante il soggiorno il personale è stato disorganizzato,Reception,neg,194
Durante il soggiorno il personale è stato cordiale,Reception,pos,89
Nel complesso personale scortese,Reception,neg,3
Il servizio di ristorazione è di qualità,F&B,pos,163
Durante il soggiorno personale scortese area servizio,Reception,neg,161
Durante il soggiorno il personale è stato lento,Reception,neg,147
Durante il soggiorno il personale è stato gentile,Reception,pos,2
La colazione è varia e gustosa,F&B,pos,92
DURANTE IL SOGGIORNO STAFF GENTILE forse housekeeping,Reception,pos,120
Durante il soggiorno il cibo è scarsa,F&B,neg,69
la Housekeeping è camra sporca area servizio,Housekeeping,neg,12
L'accoglienza è stata gentile,Reception,pos,123
LA RECEPTION È ACCOGLIENZA BUONA area servizioo,Reception,pos,90
Il livello di pulizia è piena di polvere,Housekeeping,neg,96
La reception risulta attento alle richieste,Reception,pos,143
nel complesso tutto ok con la stanza area servizio,Housekeeping,pos,99
staff gentile direi area servizio,Reception,pos,199
Durante il soggiorno il personale è stato professionale,Reception,pos,246
Il buffet è soddisfacente,F&B,pos,97
Durante il soggiorno personale ok,Reception,pos,34
Durante il soggiorno la camera è stata trascurata,Housekeeping,neg,68
Il personale si è dimostrato attento alle richieste,Reception,pos,23
Il personale si è dimostrato poco disponibile,Reception,neg,37
La camera risulta pulita e ordinata,Housekeeping,pos,144
L'accoglienza è stata molto disponibile,Reception,pos,122
Durante il soggiorno il cibo è di bassa qualità,F&B,neg,183
Il livello di pulizia è igienizzata correttamente,Housekeeping,pos,202
Il personale si è dimostrato efficiente,Reception,pos,182
La colazione è deludente,F&B,neg,67
Il servizio di ristorazione è deludente,F&B,neg,247
STAFF GENTILE DIREI reception o forse ristorante,Reception,pos,115
Poco assortimento direi,F&B,neg,22
TUTTO ABBASTANZA BUONO ALLA F&B non so se housekeeping o reception,F&B,pos,73
la Reception è reception lenta non so se housekeeping o reception,Reception,neg,24
Durante il soggiorno staff gentile area servizio,Reception,pos,117
Non era pulita bene alla housekeeping area servizio,Housekeeping,neg,136
La camera risulta piena di polvere,Housekeeping,neg,125
La camera si presenta molto pulita,Housekeeping,pos,146
Durante il soggiorno accoglienza buona area servizio,Reception,pos,102
la Reception è attesa lunga,Reception,neg,184
Il personale è ben organizzato,Reception,pos,223
la Housekeeping è camera davvero in ordine forse housekeeping,Housekeeping,pos,138
La colazione è di qualità,F&B,pos,219
La camera si presenta ben curata,Housekeeping,pos,129
ACCOGLIENZA BUONA DIREI reception o forse ristorante,Reception,pos,139
Durante il soggiorno camera davvero in ordine area servizio,Housekeeping,pos,153
DURANTE IL SOGGIORNO BUFFET SODDISFACENTE reception o forse ristorante,F&B,pos,52
Posizione ottima e petsonale gentile e cortese sono i punti di forza.,Reception,pos,43
nel complesso accoglienza buona,Reception,pos,16
buona pulizia generale direi non so se housekeeping o reception,Housekeeping,pos,149
Buffet soddisfacente alla f&b,F&B,pos,18
camera pulitissima alla Housekeeping,Housekeeping,pos,182
Il servizio di reception è lento,Reception,neg,112
Il livello di pulizia è sporca,Housekeeping,neg,179
COLAZIONE SCARSA DIREI reception o forse ristorante,F&B,neg,31
Nel complesso reception veloce,Reception,pos,62
cibo ok direi area servizio,F&B,pos,127
ACCOGLIENZA BUONA DIREI forse housekeeping,Reception,pos,194
CAMERA DAVVERO IN ORDINE DIREI reception o forse ristorante,Housekeeping,pos,81
Il livello di pulizia è poco curata,Housekeeping,neg,233
Non era pulita bene direi,Housekeeping,neg,39
Abbiamo trovato la camera ben mantenuta,Housekeeping,pos,164
Il servizio di ristorazione è varia e gustosa,F&B,pos,136
Abbiamo trovato la camera igienizzata correttamente,Housekeeping,pos,197
servizio non buono direi,Reception,neg,8
La camera risulta sporca,Housekeeping,neg,232
Abbiamo trovato la camera trascurata,Housekeeping,neg,115
Il servizio di reception è gentile,Reception,pos,120
nel complesso camera pulitissima non so se housekeeping o reception,Housekeeping,pos,71
La reception risulta lento,Reception,neg,224
Poco assortimento direi non so se housekeeping o reception,F&B,neg,123
la Reception è staff gentile,Reception,pos,60
L'offerta gastronomica è di qualità,F&B,pos,127
camera lasciata male alla Housekeeping,Housekeeping,neg,35
reception lenta alla Reception reception o forse ristorante,Reception,neg,132
La reception risulta poco disponibile,Reception,neg,107
NEL COMPLESSO ATTESA LUNGA forse housekeeping,Reception,neg,92
Qualità bassa direi,F&B,neg,49
La camera risulta ben mantenuta,Housekeeping,pos,133
LA RECEPTION È PERSONALE SCORTESE,Reception,neg,85
La colazione è fredda,F&B,neg,44
nel complesso attesa lunga reception o forse ristorante,Reception,neg,175
Il personale è scortese,Reception,neg,65
RECEPTION VELOCE DIREI,Reception,pos,33
La camera risulta ben curata,Housekeeping,pos,85
Il buffet è di bassa qualità,F&B,neg,242
Il servizio di reception è disorganizzato,Reception,neg,186
Durante il soggiorno il cibo è buona,F&B,pos,159
Il servizio di ristorazione è buona,F&B,pos,12
Abbiamo trovato la camera perfettamente ordinata,Housekeeping,pos,35
Il servizio di ristorazione è apprezzabile,F&B,pos,28
La camera si presenta con scarsa igiene,Housekeeping,neg,170
La colazione è poco varia,F&B,neg,142
CIBO OK DIREI non so se housekeeping o reception,F&B,pos,119
colazionee buona alla F&B,F&B,pos,156
La colazione è buona,F&B,pos,221
Durante il soggiorno il cibo è ben preparata,F&B,pos,95
Il personale si è dimostrato disorganizzato,Reception,neg,51
Durante il soggiorno la camera è stata molto pulita,Housekeeping,pos,240
la F&B è colazzione buona,F&B,pos,106
persoale scortese alla Reception reception o forse ristorante,Reception,neg,128
La camera è ben curata,Housekeeping,pos,178
La reception risulta disorganizzato,Reception,neg,41
Durante il soggiorno servizio non buono,Reception,neg,141
Abbiamo trovato la camera maleodorante,Housekeeping,neg,206
durante il soggiorno camera pulitissima,Housekeeping,pos,32
nel complesso tutto abbastanza buono,F&B,pos,4
La f&b è buffet soddisfacente,F&B,pos,133
Il personale è cordiale,Reception,pos,4
Personale ok direi,Reception,pos,6
Nel complesso personale ok forse housekeeping,Reception,pos,165
L'accoglienza è stata poco disponibile,Reception,neg,100
Il servizio di reception è scortese,Reception,neg,226
camera davvero in ordine direi non so se housekeeping o reception,Housekeeping,pos,145
La camera è piena di polvere,Housekeeping,neg,213
Il buffet è varia e gustosa,F&B,pos,171
Il servizio di ristorazione è soddisfacente,F&B,pos,98
Durante il soggiorno accoglienza buona,Reception,pos,42
La camera è perfettamente ordinata,Housekeeping,pos,215
La qualità del cibo è non soddisfacente,F&B,neg,61
La camera è fresca e pulita,Housekeeping,pos,47
Durante il soggiorno il personale è stato attento alle richieste,Reception,pos,32
durante il soggiorno cameraa sporca area servizzio,Housekeeping,neg,17
Durante il soggiorno buffet soddisfacente,F&B,pos,77
La qualità del cibo è varia e gustosa,F&B,pos,200
durante il soggiorno reception veloce forse housekeeping,Reception,pos,188
La colazione è di bassa qualità,F&B,neg,27
durante il soggiorno camera davvero in ordine forse housekeeping,Housekeeping,pos,111
Il servizio di reception è ben organizzato,Reception,pos,230
qualità bassa alla F&B,F&B,neg,10
LA F&B È CIBO FREDDO,F&B,neg,38
La reception risulta ben organizzato,Reception,pos,162
la F&B è poco assortimento forse housekeeping,F&B,neg,143
L'offerta gastronomica è scarsa,F&B,neg,138
Il livello di pulizia è ben curata,Housekeeping,pos,62
Il personale è gentile,Reception,pos,135
La qualità del cibo è soddisfacente,F&B,pos,128
CAMERA PULITISSIMA ALLA HOUSEKEEPING reception o forse ristorante,Housekeeping,pos,189
La qualità del cibo è di bassa qualità,F&B,neg,8
durante il soggiorno attesa lunga,Reception,neg,76
LA RECEPTION È PERSONALE SCORTESE reception o forse ristorante,Reception,neg,178
Il buffet è deludente,F&B,neg,64
nel complesso tutto ok con la stanza non so se housekeeping o reception,Housekeeping,pos,50
L'accoglienza è stata efficiente,Reception,pos,14
La qualità del cibo è apprezzabile,F&B,pos,156
La qualità del cibo è fredda,F&B,neg,40
Durante il soggiorno reception lenta,Reception,neg,174
durante il soggiorno non era pulita bene,Housekeeping,neg,124
L'offerta gastronomica è buona,F&B,pos,216
nel complesso buona pulizia generale,Housekeeping,pos,29
ACCOGLIENZA BUONA DIREI non so se housekeeping o reception,Reception,pos,151
Nel complesso non era pulita bene,Housekeeping,neg,147
COLAZIONE BUONA ALLA F&B area servizzio,F&B,pos,87
L'offerta gastronomica è apprezzabile,F&B,pos,236
Il buffet è buona,F&B,pos,207
Il personale è efficiente,Reception,pos,212
reception veloce alla Reception,Reception,pos,45
NEL COMPLESSO RECEPTION LENTA forse housekeeping,Reception,neg,172
LA HOUSEKEEPING È CAMERA SPORCA,Housekeeping,neg,1
,,,"0,""Posizione ideale per visitare i luoghi più significativi della città. Staff molto gentile. Pulizia degli ambienti. Camere confortevoli, eleganti, comode. Saletta della prima colazione carina, anche se piccola."",Reception,pos"
Nel complesso qualità bassa,F&B,neg,173
NEL COMPLESSO CAMERA DAVVERO IN ORDINE,Housekeeping,pos,53
DURANTE IL SOGGIORNO CIBO FREDDO non so se housekeeping o reception,F&B,neg,100
LA RECEPTION È PERSONALE SCORTESE forse housekeeping,Reception,neg,19
Durante il soggiorno il cibo è soddisfacente,F&B,pos,201
L'accoglienza è stata inefficiente,Reception,neg,161
La camera è impeccabile,Housekeeping,pos,43
Durante il soggiorno il cibo è non soddisfacente,F&B,neg,217
L'accoglienza è stata ben organizzato,Reception,pos,190
DURANTE IL SOGGIORNO COLAZIONE SCARSA reception o forse ristorante,F&B,neg,59
nel complesso staff gentile,Reception,pos,9
Durante il soggiorno il cibo è fredda,F&B,neg,105
Durante il soggiorno la camera è stata igienizzata correttamente,Housekeeping,pos,53
La camera è maleodorante,Housekeeping,neg,1
DURANTE IL SOGGIORNO CAMERA PULITISSIMA non so se housekeeping o reception,Housekeeping,pos,158
COLAZIONE SCARSA DIREI,F&B,neg,195
Durante il soggiorno la camera è stata in ottime condizioni,Housekeeping,pos,49
Abbiamo trovato la camera impeccabile,Housekeeping,pos,80
La qualità del cibo è ottima,F&B,pos,205
Il livello di pulizia è con scarsa igiene,Housekeeping,neg,34
DURANTE IL SOGGIORNO COLAZIONE SCARSA,F&B,neg,13
reception veloce alla Reception non so se housekeeping o reception,Reception,pos,116
La camera è con scarsa igiene,Housekeeping,neg,91
la Housekeeping è camera pulitissima,Housekeeping,pos,89
nel complesso personalle ok,Reception,pos,186
Il personale è poco disponibile,Reception,neg,52
CAMERA DAVVERO IN ORDINE ALLA HOUSEKEEPING area servizio,Housekeeping,pos,95
LA F&B È POCO ASSORTIMENTO,F&B,neg,14
Abbiamo trovato la camera piena di polvere,Housekeeping,neg,241
La camera si presenta maleodorante,Housekeeping,neg,13
NEL COMPLESSO CIBO OK,F&B,pos,65
La camera si presenta pulita e ordinata,Housekeeping,pos,88
camera pulitissima direi reception o forse ristorante,Housekeeping,pos,137
Durante il soggiorno colazione buona,F&B,pos,23
Abbiamo trovato la camera molto pulita,Housekeeping,pos,166
BUONA PULIZIA GENERALE DIREI,Housekeeping,pos,78
Terribile. Sono stato derubato di tutti i miei effetti personali e valigie mentre andavo in questo hotel e quando ho chiamato per dire loro che non potevo rimanere perché non avevo effetti personali e non avrebbero cancellato la mia prenotazione e comunque mi hanno addebitato - servizio clienti TERRIBILE.,Reception,neg,7
Il servizio di ristorazione è ottima,F&B,pos,134
Nel complesso reception veloce area servizio,Reception,pos,56
cibo ok direi area servizzio,F&B,pos,193
CAMERA DAVVERO IN ORDINE DIREI,Housekeeping,pos,69
La camera si presenta igienizzata correttamente,Housekeeping,pos,243
Durante il soggiorno la camera è stata sporca,Housekeeping,neg,54
Nel complesso colazione buona,F&B,pos,113
La camera risulta molto pulita,Housekeeping,pos,50
L'offerta gastronomica è non soddisfacente,F&B,neg,174
Il buffet è ottima,F&B,pos,189
Buona la posizione non lontana dalla stazione di Bari Centrale e da Corso Cavour. Colazione da migliorare. Camera non spaziosa come dovrebbe essere in un hotel a 3 stelle. La pulizia non è delle migliori.,F&B,neg,31
La camera risulta trascurata,Housekeeping,neg,187
Durante il soggiorno il personale è stato poco disponibile,Reception,neg,169
Durante il soggiorno la camera è stata perfettamente ordinata,Housekeeping,pos,58
Durante il soggiorno la camera è stata ben mantenuta,Housekeeping,pos,48
cibo freddo alla F&B,F&B,neg,94
La reception risulta professionale,Reception,pos,235
PERSONALE OK ALLA RECEPTION,Reception,pos,2
Durante il soggiorno il cibo è poco varia,F&B,neg,21
camera davvero in ordine alla Housekeeping,Housekeeping,pos,63
Il personale è attento alle richieste,Reception,pos,160
LA RECEPTION È ACCOGLIENZA BUONA,Reception,pos,26
La reception risulta gentile,Reception,pos,191
Nel complesso camra davvero in ordine,Housekeeping,pos,135
DURANTE IL SOGGIORNO CAMERA SPORCA reception o forse ristorante,Housekeeping,neg,43
Camera sporca alla housekeeping reception o forse ristorante,Housekeeping,neg,163
cibo ok direi,F&B,pos,93
la Housekeeping è buona pulizia generale,Housekeeping,pos,7
Staff gentile alla reception,Reception,pos,58
L'offerta gastronomica è ben preparata,F&B,pos,149
Durante il soggiorno la camera è stata pulita e ordinata,Housekeeping,pos,130
Il livello di pulizia è pulita e ordinata,Housekeeping,pos,151
Accoglienza buona alla reception,Reception,pos,109
Il livello di pulizia è trascurata,Housekeeping,neg,99
pulizia scarsa alla Housekeeping,Housekeeping,neg,122
Il buffet è di qualità,F&B,pos,87
NEL COMPLESSO COLAZIONE SCARSA,F&B,neg,80
Durante il soggiorno il personale è stato molto disponibile,Reception,pos,214
La colazione è ben preparata,F&B,pos,121
Struttura molto ben rinnovata e nella sua semplicità con un piacevolissimo design.La mia camera a tre letti era ampia e il bagno molto funzionale con una comodissima doccia.Tutto molto pulito e in ordine.,Housekeeping,pos,47
Il buffet è poco varia,F&B,neg,20
La camera è ben mantenuta,Housekeeping,pos,188
La camera si presenta perfettamente ordinata,Housekeeping,pos,71
L'accoglienza è stata poco professionale,Reception,neg,106
La f&b è colazione buona,F&B,pos,20
persoale scortese direi,Reception,neg,98
LA F&B È TUTTO ABBASTANZA BUONO non so se housekeeping o reception,F&B,pos,185
Il buffet è fredda,F&B,neg,102
